url,longitud_url,tiene_https,cantidad_guiones,cantidad_digitos,ranking_alexa,longitud_titulo,cantidad_palabras_clave,tiempo_registro,es_phishing
heath.org,9,False,0,0,359688,68,15,8,True
ibarra.com,10,True,0,0,406819,57,12,7,True
thomas-shea.com,15,True,1,0,52400,23,9,1,False
hull.com,8,True,0,0,465750,24,8,6,False
murray.com,10,False,0,0,58326,55,7,16,False
ruiz.com,8,False,0,0,190517,24,2,15,True
berry.info,10,True,0,0,124965,37,5,2,True
brown.com,9,True,0,0,97256,43,11,9,False
hopkins-benson.com,18,False,1,0,39342,70,8,17,False
wood.org,8,False,0,0,1921,11,0,4,False
campbell-ramsey.com,19,True,1,0,212547,48,15,9,True
hart.org,8,True,0,0,320278,48,12,19,False
warner.com,10,True,0,0,196844,26,9,13,True
stevens.info,12,True,0,0,141388,12,8,1,False
rivas.com,9,False,0,0,60869,46,10,4,False
rodriguez-hernandez.biz,23,True,1,0,277655,65,5,19,False
rodgers-le.info,15,True,1,0,111094,61,11,16,False
guzman.com,10,True,0,0,157126,13,14,10,False
york.com,8,True,0,0,123418,57,13,19,False
kirk.info,9,False,0,0,75740,38,11,8,True
bradshaw.info,13,True,0,0,169821,65,14,12,True
nelson.com,10,False,0,0,77110,58,0,13,True
thomas-brown.biz,16,True,1,0,183133,31,3,3,True
jones.com,9,True,0,0,186660,37,14,9,True
patterson.com,13,False,0,0,369428,36,14,6,True
smith.com,9,True,0,0,90428,47,3,5,True
garcia-davis.com,16,False,1,0,208915,28,15,10,True
decker.com,10,True,0,0,14930,29,7,19,False
davis.org,9,False,0,0,22792,16,12,7,False
smith.com,9,True,0,0,480529,16,2,13,True
anderson.info,13,True,0,0,436602,37,11,12,False
stevenson.org,13,False,0,0,450837,13,10,11,True
johnson.com,11,True,0,0,338032,58,10,15,False
ortiz.com,9,True,0,0,483539,12,12,9,False
scott.com,9,True,0,0,53517,53,4,7,True
nixon.biz,9,False,0,0,179678,34,1,5,False
delacruz.org,12,False,0,0,213752,17,1,3,False
rodgers-green.com,17,True,1,0,457174,28,12,1,True
jones.info,10,False,0,0,26027,53,11,8,False
murray.com,10,True,0,0,458291,41,1,13,False
scott.com,9,False,0,0,211694,24,3,14,True
pittman-gregory.org,19,False,1,0,109294,31,4,15,True
vasquez.com,11,False,0,0,395419,12,15,1,True
butler.info,11,True,0,0,92954,32,4,13,False
johnson.com,11,True,0,0,98509,19,13,14,True
smith-herrera.com,17,False,1,0,439204,29,2,10,True
garcia.info,11,False,0,0,269726,19,2,8,True
house-johnson.com,17,True,1,0,465768,45,12,4,True
johnson.biz,11,False,0,0,66230,48,8,9,False
martinez-leonard.info,21,False,1,0,426733,37,14,18,False
morrow-hudson.com,17,False,1,0,459082,45,12,18,False
butler.net,10,True,0,0,388574,68,10,9,True
cannon.com,10,True,0,0,480300,38,15,1,False
mercado.org,11,True,0,0,221723,30,8,16,False
holmes.com,10,False,0,0,175580,41,1,5,False
romero-wilcox.com,17,True,1,0,129908,42,13,3,False
turner-young.org,16,False,1,0,463833,50,6,10,False
rivera.net,10,False,0,0,209912,15,5,11,False
moreno-harris.com,17,False,1,0,226764,12,3,16,False
vasquez.com,11,False,0,0,235903,34,4,4,False
acevedo.com,11,False,0,0,293394,15,9,11,False
gonzalez-black.net,18,True,1,0,135802,41,10,19,True
jones.biz,9,False,0,0,151171,61,15,19,False
doyle.biz,9,True,0,0,397571,16,10,13,False
horn.com,8,True,0,0,440767,26,5,19,False
owens.net,9,False,0,0,194264,68,8,17,True
mitchell-taylor.com,19,False,1,0,472015,25,1,20,False
aguirre.com,11,False,0,0,17536,27,3,10,True
williams-martinez.com,21,True,1,0,193640,33,10,7,True
gray-hernandez.com,18,False,1,0,10313,67,12,13,True
foster-vaughan.com,18,True,1,0,50941,31,4,1,False
snow-roman.com,14,False,1,0,467053,11,14,19,True
horne-leonard.com,17,False,1,0,258121,16,2,3,True
briggs.com,10,False,0,0,309847,12,14,13,False
bell.com,8,False,0,0,177229,61,15,2,False
sanchez-ramirez.com,19,False,1,0,60527,35,2,16,True
nguyen.com,10,False,0,0,301576,20,14,20,False
banks-jackson.com,17,False,1,0,399410,34,4,6,True
fernandez.biz,13,False,0,0,275777,70,6,13,True
rogers-gordon.org,17,False,1,0,10014,56,11,5,True
nelson.com,10,True,0,0,365788,53,7,14,False
ross.biz,8,False,0,0,210648,61,2,10,False
payne.info,10,True,0,0,492862,35,9,5,True
jacobs-barnes.com,17,True,1,0,430828,53,15,17,False
davila.com,10,True,0,0,374619,67,0,1,False
colon.com,9,False,0,0,487220,35,2,14,False
harper-reynolds.com,19,False,1,0,380149,26,9,11,True
lopez-mcdaniel.info,19,False,1,0,4238,67,6,17,False
hernandez-smith.net,19,True,1,0,325722,31,8,20,True
frederick-green.com,19,False,1,0,358510,36,11,13,True
king.com,8,True,0,0,435413,16,6,5,True
dunn.com,8,False,0,0,476345,26,0,8,True
roach-curtis.net,16,False,1,0,460901,44,10,13,True
pineda.com,10,True,0,0,207380,31,15,10,False
ramos.com,9,False,0,0,384183,32,5,15,False
hall-cook.com,13,True,1,0,146003,35,4,9,False
benjamin-garcia.com,19,False,1,0,42053,29,13,13,False
sims.org,8,True,0,0,375119,22,4,12,False
sellers-miller.com,18,True,1,0,311182,54,1,11,True
hill-smith.net,14,False,1,0,278594,37,0,8,True
evans.com,9,True,0,0,257047,53,2,8,True
pope.biz,8,False,0,0,181730,18,7,14,False
moore.com,9,True,0,0,379089,55,1,2,True
fitzgerald.com,14,True,0,0,373987,10,6,3,True
nguyen.com,10,True,0,0,157418,39,8,19,True
smith-mueller.org,17,False,1,0,473450,69,7,14,True
ross.info,9,False,0,0,95251,13,12,20,True
francis-parker.biz,18,True,1,0,362729,39,10,1,False
hartman.biz,11,False,0,0,421151,39,11,10,True
marshall-dorsey.org,19,True,1,0,56448,30,5,19,False
leblanc.com,11,False,0,0,420966,24,0,9,True
petersen.org,12,True,0,0,26982,68,8,9,True
miles.biz,9,False,0,0,224475,66,3,16,True
ramos-mclaughlin.com,20,True,1,0,340720,39,11,20,True
cervantes.biz,13,False,0,0,404217,28,3,14,True
oneill.com,10,True,0,0,311150,25,15,17,False
davis-mason.com,15,True,1,0,305880,16,15,13,False
peterson.com,12,False,0,0,232501,27,15,20,True
singh-lynn.info,15,True,1,0,258563,61,8,5,True
nunez.info,10,True,0,0,351510,57,4,2,False
green-williams.com,18,True,1,0,196431,22,4,2,False
romero.net,10,True,0,0,339055,63,7,5,True
black-christensen.com,21,False,1,0,492395,52,1,11,True
mata.com,8,True,0,0,273728,48,9,16,False
good.com,8,False,0,0,302772,31,4,13,False
hall.com,8,False,0,0,488038,21,1,13,True
reyes-schneider.com,19,False,1,0,13897,67,6,4,False
berger.org,10,False,0,0,420304,36,4,17,False
garza.com,9,True,0,0,92879,15,14,20,False
barton.com,10,True,0,0,64525,46,12,2,False
hale-ortiz.com,14,False,1,0,134341,40,15,14,True
perry.com,9,False,0,0,231080,41,10,13,True
wright.com,10,False,0,0,176932,66,4,20,True
johnson.com,11,True,0,0,170025,45,6,9,True
ross.com,8,False,0,0,385272,47,9,10,False
miller-sims.com,15,True,1,0,244868,63,10,14,True
park-morales.biz,16,True,1,0,312513,56,9,2,False
kim.com,7,False,0,0,380202,69,4,1,False
may.org,7,False,0,0,20712,64,10,17,False
bell.com,8,False,0,0,101881,51,15,11,True
lambert-martin.com,18,False,1,0,468484,14,2,11,True
warren.net,10,True,0,0,73586,20,9,5,True
shaw-butler.com,15,False,1,0,288435,38,2,15,True
cisneros.com,12,True,0,0,168191,67,6,20,True
torres.com,10,True,0,0,52019,33,15,20,True
jones.info,10,False,0,0,385415,16,0,4,False
brooks.biz,10,False,0,0,51000,17,12,20,True
cruz-bell.biz,13,True,1,0,167684,16,1,10,False
taylor-ball.com,15,False,1,0,492325,18,12,7,False
ramirez-king.org,16,False,1,0,204332,10,12,3,True
bryant.com,10,True,0,0,55366,47,4,17,True
reynolds-ellis.com,18,False,1,0,362633,33,12,20,True
bennett-flores.com,18,False,1,0,365601,69,8,3,True
schwartz.com,12,True,0,0,205114,51,1,20,False
moyer.com,9,False,0,0,262368,64,0,7,False
price.com,9,False,0,0,83824,10,10,6,False
snyder-sexton.com,17,False,1,0,304806,29,6,7,True
ramos-green.com,15,True,1,0,35060,34,15,2,True
thomas.com,10,False,0,0,195282,69,7,11,True
walker.com,10,True,0,0,295412,13,14,10,True
costa.com,9,True,0,0,466587,51,8,4,True
camacho.com,11,True,0,0,223652,32,9,2,True
kramer-waller.org,17,True,1,0,61837,13,4,13,True
white-walker.net,16,False,1,0,176288,26,2,5,True
white-lee.info,14,False,1,0,71027,51,9,16,False
turner.com,10,True,0,0,261699,20,2,9,True
mccoy-duran.info,16,False,1,0,109806,27,11,3,False
williams.com,12,False,0,0,333275,43,13,17,False
manning-flores.com,18,False,1,0,409,52,9,18,True
glover.com,10,False,0,0,85767,63,12,11,False
gonzalez.info,13,True,0,0,387191,42,12,12,False
davis.com,9,False,0,0,408637,65,14,8,True
simpson.com,11,True,0,0,304681,17,8,4,False
crawford-french.biz,19,True,1,0,165710,52,11,8,True
solomon.org,11,False,0,0,162156,52,5,1,True
morton-fowler.com,17,True,1,0,492611,16,2,9,True
patel.com,9,True,0,0,374285,56,11,11,True
hogan.net,9,True,0,0,489,40,2,16,True
munoz.info,10,False,0,0,498646,38,8,10,False
wood-roach.info,15,False,1,0,362518,36,5,20,False
mcdaniel.com,12,True,0,0,50704,18,6,5,True
blevins-clayton.com,19,True,1,0,463893,58,5,1,False
benton.com,10,False,0,0,252424,28,4,10,False
cruz.com,8,True,0,0,472257,32,13,13,False
smith.com,9,True,0,0,444990,63,1,19,False
reed.com,8,False,0,0,70931,49,5,5,False
wallace.com,11,False,0,0,70999,44,8,19,True
benson.com,10,True,0,0,183018,62,10,12,True
gutierrez-murray.com,20,False,1,0,363801,33,15,9,True
estrada-smith.net,17,False,1,0,191036,52,2,20,True
holmes.info,11,True,0,0,47278,61,5,12,True
smith.com,9,False,0,0,290992,68,12,10,False
arnold.com,10,True,0,0,349796,14,10,1,False
garcia.net,10,False,0,0,214558,15,0,12,False
williams.com,12,True,0,0,83425,59,6,20,False
bond.com,8,False,0,0,43817,47,2,13,True
dunn.com,8,False,0,0,484116,51,14,2,True
morgan.com,10,True,0,0,499044,44,14,4,False
taylor.biz,10,False,0,0,231892,54,2,6,False
collins-rice.net,16,True,1,0,126957,65,9,6,False
morrison.com,12,False,0,0,212671,12,5,4,True
whitaker.com,12,True,0,0,158814,36,15,2,True
meyer.com,9,False,0,0,335592,61,9,4,True
raymond.com,11,True,0,0,161963,58,11,6,False
macias-mckee.net,16,True,1,0,64634,44,9,14,True
roberts.info,12,True,0,0,101045,25,2,19,False
trevino-ramirez.com,19,True,1,0,479039,64,8,11,False
schmidt.com,11,False,0,0,423842,61,8,7,True
jones.info,10,False,0,0,294124,27,1,4,False
marks.com,9,True,0,0,37845,21,14,7,False
carter.com,10,False,0,0,264332,23,15,20,False
mitchell-castillo.info,22,True,1,0,170148,35,15,6,True
davenport.org,13,True,0,0,384335,18,2,5,False
doyle.info,10,True,0,0,365472,26,0,2,False
nguyen.com,10,True,0,0,207645,54,6,6,False
carlson-wood.com,16,True,1,0,176253,26,4,3,False
ruiz-anderson.org,17,False,1,0,459779,36,2,14,False
small.biz,9,True,0,0,496218,17,11,12,True
anderson-harris.com,19,False,1,0,262039,27,4,2,True
carson.com,10,True,0,0,276471,14,3,14,True
nguyen.info,11,False,0,0,175317,51,5,9,True
welch-green.com,15,False,1,0,225055,37,6,8,True
jones.net,9,False,0,0,185161,35,14,12,True
wood-russell.com,16,True,1,0,430404,35,0,4,False
carter.com,10,True,0,0,113834,17,9,17,True
ayers-williams.com,18,False,1,0,447984,36,12,3,False
phillips-lee.com,16,False,1,0,422163,64,4,9,False
torres-hamilton.com,19,False,1,0,45643,70,12,5,False
tran.com,8,True,0,0,175373,40,13,20,True
torres.com,10,True,0,0,352237,68,4,1,True
maynard.com,11,True,0,0,222460,56,9,4,True
white.com,9,False,0,0,486632,62,2,11,False
rice.com,8,True,0,0,32324,61,10,16,True
austin.com,10,True,0,0,215458,53,9,15,False
lane.org,8,True,0,0,391982,68,2,16,True
fisher.com,10,False,0,0,399093,26,3,19,False
turner.com,10,False,0,0,148639,15,1,19,True
johnson.com,11,False,0,0,2032,27,9,2,False
klein-greene.net,16,True,1,0,260302,40,0,14,True
hernandez.com,13,False,0,0,37576,68,10,20,False
hayes-mcbride.info,18,True,1,0,343577,66,8,1,True
murphy.com,10,False,0,0,328043,29,12,11,False
pham.com,8,False,0,0,308542,22,1,19,False
carter.info,11,False,0,0,132621,46,5,20,True
ferrell.biz,11,True,0,0,363084,18,7,11,False
johnson.org,11,False,0,0,285590,66,7,17,False
king.info,9,False,0,0,123945,19,11,20,True
chen.com,8,True,0,0,300580,46,15,19,False
martin.org,10,False,0,0,349829,33,4,13,True
reyes-smith.com,15,True,1,0,354969,57,6,7,False
hill-turner.com,15,True,1,0,315529,57,7,9,False
smith.org,9,True,0,0,459244,14,1,17,True
nicholson-jones.com,19,False,1,0,102100,44,15,16,True
summers.net,11,False,0,0,167831,28,6,7,True
castro.com,10,False,0,0,181531,67,1,7,True
jones-johnson.com,17,False,1,0,384759,66,2,6,True
gallagher.org,13,False,0,0,95499,48,13,7,False
bowman.com,10,False,0,0,416849,66,6,2,True
conley.net,10,True,0,0,273862,21,9,11,True
johnson-frazier.biz,19,False,1,0,402057,46,12,1,False
miller.net,10,False,0,0,438346,67,12,18,False
miles.com,9,True,0,0,51826,21,2,4,False
herrera-dean.com,16,True,1,0,220770,15,6,10,True
norris.biz,10,True,0,0,149799,40,10,20,True
roman-ramos.com,15,True,1,0,470857,69,4,16,True
barr.info,9,True,0,0,396987,14,6,17,True
martinez-baker.com,18,True,1,0,278426,20,8,1,False
anderson.org,12,True,0,0,403263,66,9,16,False
knapp.biz,9,True,0,0,138669,44,5,14,True
gordon.com,10,False,0,0,275490,48,2,17,True
elliott.biz,11,False,0,0,456579,50,14,16,False
villegas.com,12,True,0,0,87910,57,8,4,False
aguilar.com,11,True,0,0,39708,32,6,1,False
chung.com,9,False,0,0,90361,11,8,15,False
sanchez.info,12,False,0,0,114661,41,1,7,False
buchanan-kramer.com,19,False,1,0,197127,68,0,5,False
smith-grimes.com,16,True,1,0,443573,39,9,9,True
mason-lynch.com,15,True,1,0,203472,27,2,16,False
callahan-davis.com,18,True,1,0,425553,30,12,19,True
foster-mcbride.com,18,True,1,0,68529,56,1,16,False
howard-berg.com,15,False,1,0,296659,41,3,15,False
foster.com,10,True,0,0,38517,33,12,14,True
ryan-johnson.com,16,False,1,0,144831,62,11,10,True
cross.com,9,False,0,0,428083,13,0,10,False
garcia.info,11,False,0,0,55440,25,5,15,True
mccoy.com,9,True,0,0,246446,37,10,19,True
burke.com,9,True,0,0,319072,51,10,4,True
flores.com,10,True,0,0,299464,31,9,5,False
king-sanders.com,16,True,1,0,56335,62,15,15,False
kelley.net,10,False,0,0,379851,53,10,2,False
jones-jones.net,15,True,1,0,224075,70,3,1,True
thomas-brown.org,16,False,1,0,234120,58,10,17,True
moore.com,9,True,0,0,44470,38,13,3,False
lewis-horne.com,15,True,1,0,61477,23,8,10,True
rogers.com,10,True,0,0,486699,49,7,1,False
mccarty.biz,11,True,0,0,73522,63,13,11,False
long.net,8,True,0,0,190379,43,6,3,False
kennedy.org,11,True,0,0,291007,38,8,20,True
clark.com,9,True,0,0,322197,51,4,4,False
miranda-reed.com,16,True,1,0,401324,30,10,10,False
le.com,6,True,0,0,403952,39,13,17,False
frey.info,9,True,0,0,132252,48,1,14,True
smith-gillespie.com,19,True,1,0,299217,46,9,1,True
castillo-zimmerman.net,22,True,1,0,449817,12,14,20,False
brown.net,9,True,0,0,191774,35,10,8,True
miller.com,10,True,0,0,46366,33,7,18,True
deleon.com,10,False,0,0,26542,39,3,11,False
simpson.org,11,False,0,0,147140,44,4,9,False
garrett-rogers.info,19,False,1,0,223813,69,8,11,False
johnson.com,11,True,0,0,59526,38,12,8,False
sullivan.info,13,False,0,0,257386,17,15,5,True
williams-williams.net,21,False,1,0,230679,65,7,1,True
romero.net,10,False,0,0,5195,20,3,12,True
morrison.com,12,False,0,0,67726,12,14,5,False
buckley-olson.com,17,False,1,0,487929,26,9,16,True
mcclain-berry.com,17,True,1,0,461082,18,1,20,False
bailey.com,10,False,0,0,174103,34,3,4,True
rodriguez.info,14,False,0,0,7433,15,13,1,True
patterson.com,13,False,0,0,493072,11,2,7,True
jones-williams.org,18,False,1,0,64804,25,6,14,False
bowen.org,9,True,0,0,336646,32,13,12,True
brown.com,9,False,0,0,124707,32,7,17,True
lee.com,7,True,0,0,450952,62,9,20,False
allen-lewis.biz,15,True,1,0,466050,70,4,1,False
cooper-weber.info,17,False,1,0,336262,37,9,9,True
nichols.com,11,True,0,0,202460,37,2,6,True
brown.biz,9,True,0,0,470157,41,1,16,True
herrera.com,11,False,0,0,170725,67,0,13,False
garcia-ramsey.net,17,True,1,0,314059,56,12,9,True
campbell.biz,12,True,0,0,337708,36,13,12,True
foster.org,10,False,0,0,187854,39,5,18,False
jones.net,9,True,0,0,388771,30,8,17,True
bailey.biz,10,True,0,0,75446,45,7,16,False
cohen.com,9,False,0,0,186373,57,3,10,False
adams-thomas.com,16,False,1,0,291057,56,14,7,True
henderson.com,13,False,0,0,377289,70,1,8,False
marshall-moore.com,18,True,1,0,333004,68,15,17,True
hopkins.info,12,True,0,0,422252,62,15,1,True
forbes.info,11,False,0,0,62410,16,12,19,False
wong.org,8,True,0,0,289186,18,13,14,True
taylor.com,10,True,0,0,143668,54,0,12,True
navarro.biz,11,True,0,0,128097,49,6,10,False
lopez-barajas.com,17,True,1,0,74213,45,5,20,False
johnson-watson.info,19,False,1,0,169453,42,9,16,True
newton-johnson.com,18,True,1,0,243229,43,12,14,True
young.net,9,False,0,0,65007,51,15,10,False
davidson.biz,12,False,0,0,398689,55,3,4,True
aguilar-jackson.com,19,False,1,0,419750,28,14,15,True
adams-davis.net,15,False,1,0,169259,60,3,18,True
dodson-brown.org,16,True,1,0,101567,70,6,17,True
taylor.com,10,True,0,0,2100,17,2,15,False
terry-edwards.net,17,True,1,0,442737,40,3,15,True
austin-wright.com,17,False,1,0,54226,63,1,5,True
novak.com,9,False,0,0,93898,68,10,3,False
graham.net,10,False,0,0,303866,45,9,18,False
juarez.biz,10,False,0,0,244559,67,1,9,True
hardin.com,10,False,0,0,286817,62,4,3,True
aguilar.com,11,False,0,0,398212,41,0,9,False
diaz-sanchez.com,16,False,1,0,322707,20,10,7,True
wright.info,11,True,0,0,361639,49,5,9,False
brown.biz,9,True,0,0,312740,19,10,3,False
green.com,9,True,0,0,347433,38,14,12,False
whitney-wright.com,18,True,1,0,383097,48,13,18,False
cox.info,8,True,0,0,314025,13,6,6,False
knight.com,10,False,0,0,219643,70,8,19,False
romero.info,11,False,0,0,247718,41,9,19,False
petty.net,9,True,0,0,401447,48,3,12,True
snow-young.com,14,True,1,0,1171,22,9,9,False
cobb.com,8,False,0,0,96174,16,1,6,False
curtis.com,10,True,0,0,153415,23,10,1,False
gonzalez-west.biz,17,True,1,0,414419,69,4,4,False
cain-gonzales.com,17,True,1,0,3857,20,8,14,False
hodges.org,10,False,0,0,310125,41,15,10,True
krueger.com,11,True,0,0,99384,63,13,15,False
rodriguez.com,13,False,0,0,225235,45,15,10,False
lee.info,8,True,0,0,251628,10,7,18,True
jensen-sheppard.org,19,True,1,0,60174,65,0,4,False
reid.net,8,True,0,0,86628,30,9,3,False
lucas-mathews.com,17,True,1,0,444558,25,11,10,False
yang-bryant.org,15,False,1,0,5590,55,10,17,False
smith.net,9,False,0,0,229380,56,10,14,True
johnson.com,11,False,0,0,224126,66,0,17,True
little.com,10,False,0,0,492584,10,12,3,False
hays.com,8,False,0,0,104677,38,3,5,False
aguilar.org,11,False,0,0,390507,15,0,1,False
sanchez.com,11,False,0,0,224409,53,14,13,False
moore.info,10,False,0,0,105917,44,4,11,True
ramos.net,9,False,0,0,174473,66,9,1,False
lopez.com,9,True,0,0,55654,43,12,11,False
griffith.com,12,True,0,0,466792,11,15,11,True
peterson-johnson.com,20,True,1,0,122929,69,0,12,True
wagner.com,10,False,0,0,499872,38,8,10,True
scott.com,9,True,0,0,286538,32,8,8,False
evans.com,9,True,0,0,364240,54,14,1,False
weber.info,10,False,0,0,106361,61,11,6,True
lee.com,7,False,0,0,434463,56,6,13,False
rivera.net,10,False,0,0,76521,41,13,10,False
johnson.com,11,True,0,0,360495,41,5,10,False
wilcox-ramirez.com,18,True,1,0,183069,63,5,7,False
huffman.net,11,False,0,0,440930,20,11,2,False
delacruz-fisher.com,19,False,1,0,278177,26,2,9,True
ingram-bishop.biz,17,True,1,0,172944,14,6,17,False
perry.com,9,False,0,0,66991,43,8,1,False
long-goodwin.com,16,False,1,0,279528,11,3,17,True
russell.org,11,True,0,0,110701,23,11,12,False
rogers-hawkins.com,18,True,1,0,30035,17,5,10,False
wolf.com,8,True,0,0,159933,67,12,11,False
white.com,9,True,0,0,417993,65,13,2,False
stein-young.com,15,True,1,0,434013,39,2,6,False
green.info,10,False,0,0,123397,70,2,8,True
gomez.info,10,False,0,0,324131,50,4,7,True
eaton.com,9,False,0,0,61491,29,12,14,False
brown.com,9,True,0,0,435958,49,7,10,True
cooper-murray.com,17,False,1,0,149438,41,15,3,False
hamilton.com,12,True,0,0,226241,70,3,10,False
johnson.net,11,True,0,0,438715,37,8,7,False
bell-freeman.org,16,False,1,0,100964,58,14,4,False
gonzalez.com,12,False,0,0,418775,24,6,9,False
bolton.com,10,True,0,0,350036,67,5,13,True
gonzalez.com,12,False,0,0,166715,36,2,5,True
rojas.com,9,True,0,0,80011,16,12,9,False
carlson.net,11,True,0,0,145890,22,1,15,False
gilbert.com,11,True,0,0,104870,14,4,16,False
dean.com,8,True,0,0,460858,25,5,3,True
richardson-wilson.com,21,True,1,0,410904,17,9,15,False
howard.info,11,True,0,0,208257,66,14,3,False
bauer.com,9,True,0,0,217685,15,0,17,False
johnson.com,11,True,0,0,208927,31,8,1,True
thomas-mills.biz,16,False,1,0,180729,67,1,8,True
mcmillan.net,12,False,0,0,49769,45,6,13,True
robinson-tanner.com,19,False,1,0,452833,68,8,20,False
long-valentine.net,18,True,1,0,183908,59,9,14,False
davis.net,9,False,0,0,205893,46,2,12,False
banks-skinner.net,17,True,1,0,403144,59,2,7,True
lopez.org,9,False,0,0,199462,56,12,7,True
rodgers.com,11,True,0,0,364532,13,11,8,False
frye-perkins.org,16,False,1,0,446254,17,14,10,False
hunter.com,10,True,0,0,325094,62,7,20,False
rodriguez.com,13,True,0,0,347614,36,3,13,False
bonilla.com,11,False,0,0,147109,41,11,14,True
andrews.com,11,True,0,0,189268,59,0,10,False
harrison.net,12,True,0,0,162306,57,8,4,False
hayden-juarez.com,17,False,1,0,475896,20,14,13,True
howell.com,10,False,0,0,195326,34,2,14,False
